severity,group,code,recipe_no,recipe_id,title,line_index,food_id,message,evidence,recommendation
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,85,r085_boul_s_batatom_shiitake_keylom_i_yaytsom,"Боул с бататом, шиитаке, кейлом и яйцом",12,microgreens,`microgreens` is in ingredients but not found in instructions by known aliases,проростки брокколи или любые проростки — 10 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,86,r086_menemen_s_tomatami_zelenym_pertsem_i_myagkimi_yaytsami,"Менемен с томатами, зеленым перцем и мягкими яйцами",3,oregano,`oregano` is in ingredients but not found in instructions by known aliases,"сушеный орегано — 0,12 ч. л.",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,87,r087_burrito_s_yaichnymi_belkami_shpinatom_i_kartofelem,"Буррито с яичными белками, шпинатом и картофелем",1,flour_tortilla,`flour_tortilla` is in ingredients but not found in instructions by known aliases,Цельнозерновые тортильи среднего размера — 1 шт. / ≈60 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,87,r087_burrito_s_yaichnymi_belkami_shpinatom_i_kartofelem,"Буррито с яичными белками, шпинатом и картофелем",2,egg_white,`egg_white` is in ingredients but not found in instructions by known aliases,Жидкие яичные белки — 75 мл / ≈75 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,88,r088_batat_tost_so_shpinatom_yaytsom_i_ostrym_sousom,"Батат-тост со шпинатом, яйцом и острым соусом",5,green_onion,`green_onion` is in ingredients but not found in instructions by known aliases,"зеленый лук — 1/2 ч. л., нарезать",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,88,r088_batat_tost_so_shpinatom_yaytsom_i_ostrym_sousom,"Батат-тост со шпинатом, яйцом и острым соусом",6,hot_sauce,`hot_sauce` is in ingredients but not found in instructions by known aliases,острый соус — 1/2 ч. л.,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,91,r091_belkovaya_ovsyanka_na_noch_s_yagodami_arahisovoy_pasto,"Белковая овсянка на ночь с ягодами, арахисовой пастой и греческим йогуртом",1,whey_protein,`whey_protein` is in ingredients but not found in instructions by known aliases,"ванильный протеин — 7,5 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,92,r092_tofu_pankeyki_s_bananom_malinoy_i_brazilskimi_orehami,"Тофу-панкейки с бананом, малиной и бразильскими орехами",4,maple_syrup,`maple_syrup` is in ingredients but not found in instructions by known aliases,кленовый сироп или мед — 12 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,92,r092_tofu_pankeyki_s_bananom_malinoy_i_brazilskimi_orehami,"Тофу-панкейки с бананом, малиной и бразильскими орехами",7,lemon_juice,`lemon_juice` is in ingredients but not found in instructions by known aliases,лимонный сок — 2 мл,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,92,r092_tofu_pankeyki_s_bananom_malinoy_i_brazilskimi_orehami,"Тофу-панкейки с бананом, малиной и бразильскими орехами",10,wheat_flour,`wheat_flour` is in ingredients but not found in instructions by known aliases,гречневая мука — 50 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,92,r092_tofu_pankeyki_s_bananom_malinoy_i_brazilskimi_orehami,"Тофу-панкейки с бананом, малиной и бразильскими орехами",11,brown_sugar,`brown_sugar` is in ingredients but not found in instructions by known aliases,"светлый мусковадо — 9,6 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,93,r093_nut_s_pertsem_tomatami_i_zharenym_tofu,"Нут с перцем, томатами и жареным тофу",6,tomato_paste,`tomato_paste` is in ingredients but not found in instructions by known aliases,"томатная паста — 7,5 г (примерно 1 ч. л.)",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,94,r094_skrembl_s_fetoy_shpinatom_i_tomatami,"Скрэмбл с фетой, шпинатом и томатами",4,feta,`feta` is in ingredients but not found in instructions by known aliases,"фета — 60 г, кубиками",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,96,r096_ovoschnye_yaichnye_maffiny_s_fetoy,Овощные яичные маффины с фетой,8,wheat_flour,`wheat_flour` is in ingredients but not found in instructions by known aliases,пшеничная мука — 2 г,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,96,r096_ovoschnye_yaichnye_maffiny_s_fetoy,Овощные яичные маффины с фетой,10,feta,`feta` is in ingredients but not found in instructions by known aliases,"фета — 3,75 г, раскрошить",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,97,r097_yaichnye_kesadili_so_shpinatom_chedderom_i_halapeno,"Яичные кесадильи со шпинатом, чеддером и халапеньо",7,flour_tortilla,`flour_tortilla` is in ingredients but not found in instructions by known aliases,"пшеничные или цельнозерновые тортильи 15–20 см — 1,33 шт.",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,98,r098_veganskie_burrito_s_tofu_skremblom_i_chernoy_fasolyu,Веганские буррито с тофу-скрэмблом и черной фасолью,10,red_beans,`red_beans` is in ingredients but not found in instructions by known aliases,"красная фасоль вареная или консервированная — 22,5 г, промыть и обсушить",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,98,r098_veganskie_burrito_s_tofu_skremblom_i_chernoy_fasolyu,Веганские буррито с тофу-скрэмблом и черной фасолью,11,bell_pepper,`bell_pepper` is in ingredients but not found in instructions by known aliases,"запеченный красный сладкий перец — 0,25 шт., тонко нарезать",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,98,r098_veganskie_burrito_s_tofu_skremblom_i_chernoy_fasolyu,Веганские буррито с тофу-скрэмблом и черной фасолью,13,green_onion,`green_onion` is in ingredients but not found in instructions by known aliases,"маринованный красный лук или зеленый лук — 12,5 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,98,r098_veganskie_burrito_s_tofu_skremblom_i_chernoy_fasolyu,Веганские буррито с тофу-скрэмблом и черной фасолью,14,chili_pepper,`chili_pepper` is in ingredients but not found in instructions by known aliases,"серрано или халапеньо — 0,25 шт., тонко нарезать",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,99,r099_burrito_dlya_zamorozki_s_batatom_yaytsom_i_chernoy_fas,"Буррито для заморозки с бататом, яйцом и черной фасолью",15,red_beans,`red_beans` is in ingredients but not found in instructions by known aliases,"красная фасоль консервированная — 50 г, промыть и обсушить",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,99,r099_burrito_dlya_zamorozki_s_batatom_yaytsom_i_chernoy_fas,"Буррито для заморозки с бататом, яйцом и черной фасолью",16,flour_tortilla,`flour_tortilla` is in ingredients but not found in instructions by known aliases,цельнозерновые или пшеничные тортильи 20 см — 1 шт.,
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,101,r101_kuritsa_kachchatore_s_orzo,Курица каччаторе с орзо,2,chicken_thigh,`chicken_thigh` is in ingredients but not found in instructions by known aliases,"куриные бедра на кости с кожей — 1–1,5 шт.",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,103,r103_limonnaya_kuritsa_s_kartofelem_i_keylom,Лимонная курица с картофелем и кейлом,2,chicken_thigh,`chicken_thigh` is in ingredients but not found in instructions by known aliases,"куриные бедра без кости и кожи — 112,5 г",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,104,r104_kremovaya_pasta_s_kuritsey_bryusselskoy_kapustoy_i_gri,"Кремовая паста с курицей, брюссельской капустой и грибами",2,chicken_thigh,`chicken_thigh` is in ingredients but not found in instructions by known aliases,"куриные бедра без кости и кожи — 90 г, нарезать небольшими кусочками",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,104,r104_kremovaya_pasta_s_kuritsey_bryusselskoy_kapustoy_i_gri,"Кремовая паста с курицей, брюссельской капустой и грибами",4,brussels_sprouts,`brussels_sprouts` is in ingredients but not found in instructions by known aliases,"брюссельская капуста — 0,4 чашки, примерно 34 г, тонко нарезать",
warning,ingredient_missing_from_steps,ingredient_not_named_in_steps,104,r104_kremovaya_pasta_s_kuritsey_bryusselskoy_kapustoy_i_gri,"Кремовая паста с курицей, брюссельской капустой и грибами",12,green_onion,`green_onion` is in ingredients but not found in instructions by known aliases,"свежий зеленый лук — 0,4 ст. л., порубить",
